avg,max,med,min,q25,q75,std,xg_avg,yg_avg,zg_avg,label
0.6442086941919294,1.834937576471885,0.5648367819091127,-0.04316083090588139,0.20768565622126894,0.8250020558503621,0.546553242017052,0.052844054432120174,0.015013091186061506,0.7019056475106626,Forehand
0.4616616037167332,1.706448162436261,0.26374886813770115,-0.04316083090588139,0.07576522562016572,0.621981153931042,0.5026888277641072,-0.012377537379972632,0.023070572128985084,0.17099445152888074,Forehand
0.3226075436460721,1.706448162436261,0.02029235915082993,-0.06799734333261358,-0.019668816107442956,0.5409211639478184,0.5501723529057297,0.012260145202744748,0.009006367815658457,0.06014280889742077,Forehand
-0.06673343313375482,0.06536494145500292,-0.05826276773867118,-0.14421761522350648,-0.12102007492713478,-0.019713642526247317,0.05023560844237388,0.014024465277791023,-0.010742352937813848,0.0014670251051429584,Forehand
-0.12627531431100014,-0.042950831273077375,-0.14125215359994514,-0.1508259633505018,-0.1437709390732071,-0.12105117984597985,0.02904479043925299,-0.0058450085399672285,0.001951778608839935,0.0038465798930264823,Forehand
-0.14533169901919363,-0.13483103995753468,-0.14409494878923046,-0.1530757202039837,-0.14836228014970812,-0.1426156853553585,0.0038189860124788256,-0.0013152604880742702,0.005071271834429334,0.005991441038437164,Forehand
-0.14233680335308352,-0.09790363162682782,-0.14647548408419664,-0.16070389944829386,-0.15214941877361612,-0.14024722829094555,0.015761282362572526,-0.0005440467693842941,0.002990965792909255,0.0017380605724174462,Forehand
-0.1432895310808045,-0.09790363162682782,-0.14837737039643398,-0.16070389944829386,-0.15514380204817838,-0.13586481898047356,0.016760205886632972,-0.0012561294646002308,0.003063209078740316,0.000748993303626772,Forehand
-0.13224617976490313,-0.0563466624878301,-0.1417913202650028,-0.159759785161,-0.14989148442538067,-0.13497346470188765,0.028682588454766834,0.005052215798757974,-0.004494602089747788,0.0017876295594032778,Forehand
-0.11642854751124264,-0.0563466624878301,-0.12846788371106285,-0.14919667258985966,-0.13826271633656959,-0.09316565339199565,0.02811245629238439,0.004685193736571819,-0.00582901357999071,0.002461462334729724,Forehand
-0.0745615692345365,0.09885848291113632,-0.09761932366628959,-0.14919667258985966,-0.1293764041155563,-0.04230569836733247,0.069636040267384,-0.003661770571488881,0.0010681390878744326,0.0033649791430216186,Forehand
-0.08702147723929804,0.09885848291113632,-0.1213450744103367,-0.15768085002312912,-0.14640307025999152,-0.04230569836733247,0.07681160298585148,-0.00399065817799418,0.0016078673982992675,-0.0001508867226075361,Forehand
-0.14229496455597904,-0.11488257772507553,-0.14779720262077317,-0.15768085002312912,-0.15193836171457736,-0.13190099403860434,0.01219856895658444,-0.0005814732266590002,-0.0028900418947450735,-0.004878161852480833,Forehand
-0.12260685827010949,-0.04736009257196227,-0.13535772694444162,-0.15454110902473156,-0.15053705784842203,-0.08481109508246454,0.03331603009316389,0.009072297272738063,-0.010234534484334276,-0.004238105345284558,Forehand
-0.05331042748586289,0.16554267509729548,-0.0794554155980314,-0.15454110902473156,-0.09396236616538622,-0.04505097300633084,0.08626302232113235,0.00649348742188886,-0.0030111238849349267,0.0053150236902292855,Forehand
0.018242934317181474,0.1699179468577615,-0.0025724406843890945,-0.09451843869854301,-0.07575494081904809,0.11535340046356607,0.09547155757033833,-0.0020564964856021072,0.008910575352609158,-0.007380182229448103,Forehand
0.013957019909923882,0.1699179468577615,-0.0007861095466055973,-0.08654132897531877,-0.04983524089018854,0.057944673590343415,0.07727646908464961,0.000686841181479396,-0.009210563556756824,-0.03084362260275518,Forehand
-0.004400601735482404,0.1100874048381104,-0.005110593466865593,-0.08132397817440644,-0.0435736714620453,0.024224606878750277,0.04607855409722805,-0.0035014793011359825,-0.019627031509298832,-0.0037975880752783198,Forehand
-0.024782247827198896,0.1100874048381104,-0.026898384475557965,-0.11104408337934721,-0.08241949660668595,0.01985366523411549,0.06014287522721021,-0.012760040509514497,0.015515989819075888,0.018071686168434083,Forehand
-0.07884534757784394,0.10640704524268935,-0.09533679406989615,-0.1545260653790233,-0.11110308585836112,-0.05505929224575109,0.05889671572006566,-0.00945445330068468,0.018832425871863945,0.003294816378504031,Forehand
-0.0802111820816383,0.5153307813737288,-0.11452669530636223,-0.1545260653790233,-0.13801182843047483,-0.09120473865947465,0.11740987714817691,0.009033661797177045,0.04923386776586994,-0.009940303046256304,Forehand
0.14056083207382183,0.6470282477236451,0.058344261373297915,-0.1522712090375362,-0.11497398023738042,0.3804339201359177,0.2716136428062627,-0.004863185569643981,0.024763297487515948,-0.012572476192144678,Forehand
0.12131866342682567,0.6470282477236451,0.002582699971250289,-0.14266314749081313,-0.12749336562127506,0.34234376711084746,0.2683663349872997,-0.007629914263729008,-0.03048152345651762,-0.004695602393243457,Forehand
-0.017795456041252777,0.19327558433074732,-0.059470389181679156,-0.14266314749081313,-0.12749336562127506,0.08294777652619736,0.11026367137700908,0.015985413125716153,-0.0260346144414507,0.006101735622622077,Forehand
0.0649696757983388,0.31126711459121303,0.03786190397261591,-0.07852722227990859,-0.023238220927552924,0.1439494129806202,0.10405332270187088,0.014473655256442723,-0.01106008682493122,-0.008431397308595465,Forehand
0.052178117186194,0.31126711459121303,0.014876625172160693,-0.0396519121137863,-0.01561923644715113,0.0960351563483513,0.09422814446509933,0.0012923245900310558,0.010556263173930326,-0.008240870161447669,Forehand
0.03345516828480031,0.22740950629512022,0.018085595077537236,-0.12265558253334638,-0.027704839120876228,0.09350075076968466,0.08992926707645811,-0.0042077525644563085,-0.00640562801156193,0.010521360165905196,Forehand
0.01090572217152811,0.22740950629512022,-0.011890641665695676,-0.12265558253334638,-0.08148066091216187,0.09530999421875058,0.10370220849608527,0.0013229914982803167,-0.010023038443643589,0.004203152896836387,Forehand
-0.04257304650275061,0.14528429544056568,-0.06327650938406437,-0.15172841346548152,-0.1318996562824113,0.0359362110348522,0.0897823880201196,0.0008727485369890894,-0.001342533630318936,0.006061248300364226,Forehand
-0.10311161698292994,0.06734732673166509,-0.13739268068465335,-0.15172841346548152,-0.14303843851465925,-0.0956340756788428,0.06821557520644862,-0.0002367711085826144,0.0009577737399376889,0.006990618122275904,Forehand
-0.04328727302563301,0.25453319310172234,-0.119029110353869,-0.15031348887819196,-0.14040247883077625,0.030698592943972116,0.1308008138430816,0.0017522719148546475,-0.010937680602539333,0.014270358745241525,Forehand
0.10361318359471895,0.412104980259087,0.09678529981505476,-0.130752039603262,-0.028106057263123013,0.21886773693684738,0.15127588818801022,0.002219747105147687,-0.0039555789777077745,0.0095720749462489,Forehand
0.010756289398801912,0.412104980259087,-0.07820188917492589,-0.1541977032868697,-0.14952156473454498,0.17859010344818094,0.1836122868232982,-0.0008167377100326133,0.003048073334153746,-0.0009584580946248102,Forehand
-0.038660596673115374,0.14185744877205766,-0.07079699765753372,-0.1541977032868697,-0.14952156473454498,0.05818437017727468,0.10882732810031026,0.00302370857540518,-0.01280282206088304,0.002573183900210995,Forehand
-0.01688676639517244,0.14185744877205766,-0.0389578038585438,-0.1481592480325898,-0.09363467123153695,0.05818437017727468,0.09206382694497044,0.009049159642308947,-0.013441159535665072,-0.0023317043602000863,Forehand
-0.11228981281241729,-0.023615580196880134,-0.1299070182451103,-0.15490388513948736,-0.14207738593999505,-0.08383302042600467,0.035805311207213475,0.0034849202851764864,8.194494759663007e-05,-0.003908136312384145,Forehand
-0.13112756234933126,-0.08160886993546698,-0.1349452811284232,-0.15490388513948736,-0.13932823251274556,-0.1312935884172594,0.01641014078925733,-0.0014184293258003883,0.004626950751058749,-0.0010081672128289883,Forehand
-0.1324119637399417,-0.10917517210789998,-0.1351464365284958,-0.14318251125143905,-0.13839098545804512,-0.1312935884172594,0.009130151983483171,0.0013962563206441681,0.003513506378978485,0.0006541839712299396,Forehand
0.03179812325643637,0.5222006771042327,-0.10926089879133596,-0.14318251125143905,-0.1366442485030117,0.1756480796427975,0.20360120627781442,-0.002791536123491827,0.03891527649248018,-0.01342257801187224,Forehand
0.1599701309747934,0.5222006771042327,0.13290435616472185,-0.1139020866979081,0.039139328496609324,0.22119632723937466,0.158790996121793,-0.0027578535713255435,0.027974406270775944,-0.009272165714763095,Forehand
0.07952656780390413,0.5121590706627911,0.05165099753382811,-0.07027253469609655,0.019551718849010344,0.09036785279902038,0.1100070111760009,0.003929900932591408,-0.004946601925883438,0.006398104355204851,Forehand
-0.02047072818869777,0.08834157847590604,-0.022409117768702295,-0.11685628782537218,-0.08191947869122446,0.03596783856682591,0.06583064341087755,0.0005403017210774124,0.003235730291809883,0.002339916478376832,Forehand
-0.08501136401030851,-0.005387416759469715,-0.08679710818646447,-0.13771475238212463,-0.11567558206704599,-0.06998048488172025,0.03603716295247599,-0.005006789632607248,-0.006514521562028674,0.004316448298282911,Forehand
-0.09533112632239243,0.0021605615323466378,-0.11462315722298333,-0.13857286644749736,-0.13093087901683942,-0.07538083571680936,0.04461006461727777,-0.005562446926254771,-0.0058840530719608064,0.0049269945789128505,Forehand
-0.11664265918041064,0.0021605615323466378,-0.13092981880770077,-0.14880994132657685,-0.14199687601295036,-0.11992712939722791,0.0434841770538941,-0.003918959970120332,-0.0024829989080317303,0.00228822294669226,Forehand
-0.1358500362460867,-0.11367103419869695,-0.13281291965530603,-0.14880994132657685,-0.14512612740173975,-0.12896813709072275,0.00916602369479485,-0.0007865013331174826,-1.833325019106291e-05,0.0015759731517173286,Forehand
-0.131688002588488,-0.017412271076134505,-0.13257536530516917,-0.1494601683405395,-0.14596916392974496,-0.1292377417559342,0.021700227155222906,-0.0006780300838872751,0.00011982364673167222,0.0019463991606607962,Forehand
0.1415879031987966,0.46387952378602165,0.13011406801830872,-0.16105054991495915,0.03032829893336462,0.22921311680425582,0.1458832180967289,0.012244654989335683,-0.027389781344681972,-0.02109107320616021,Backhand
-0.010249692928652465,0.17360232618288607,-0.008221526071583444,-0.16310969688134974,-0.12410494081189566,0.07394288166351681,0.11017645290559949,0.020102432144340116,-0.025688948913943018,-0.009309197160648179,Backhand
-0.08635327959295307,0.09297134812065924,-0.1139598510078903,-0.16310969688134974,-0.12854922912569097,-0.06785264277954581,0.0675088210326016,-0.004601702251471575,-0.0066613196469843435,0.010252901166211803,Backhand
0.0061341551279032415,0.9266774173461357,-0.10493833315059642,-0.17988597800641418,-0.12372520224332165,0.021841466162549006,0.26529283665742565,0.02801897181058303,0.053188942408189166,-0.015250459778122597,Backhand
0.15505735402659424,0.9266774173461357,0.07850409968541192,-0.17988597800641418,-0.03019506436213763,0.22311060790262918,0.2943230960537443,-0.0008443296691402793,0.0327430633357726,-0.010687878973083558,Backhand
0.1764183783057466,0.9023124059613126,0.13984165158753492,-0.05792134890081486,0.0192662883556421,0.30724684936750646,0.19546160225156042,-0.03307543616369367,-0.01935940544959157,0.010247157343663275,Backhand
0.14575045859750294,0.36239000865934623,0.12680866492911583,-0.05792134890081486,0.014354399143706457,0.29717438101038784,0.13819819760863006,-0.009321247700601809,-0.011505736149381844,-0.009291373159270736,Backhand
0.03751287029217087,0.36239000865934623,-0.003240954518455399,-0.15751795789936146,-0.07913193986313063,0.13136713297700792,0.13832560033993235,-0.010623263090383257,-0.005240742998663341,0.00017899706563911976,Backhand
-0.07159506209967771,0.1762344668434213,-0.08487504272655771,-0.16916558775196877,-0.1176068966066612,-0.05062343769694638,0.07014001691604248,0.004873587648384264,0.0006245921771042027,0.014249243639875205,Backhand
0.03515016926435665,0.283682894825541,0.006784498801462101,-0.16916558775196877,-0.10091328381195681,0.15729750582811824,0.1509187550670814,0.010720127429813138,-0.005208424054086208,-0.010803204970667132,Backhand
0.02641465577557756,0.283682894825541,-0.05742854319733087,-0.14040867828498818,-0.09864600381750599,0.15644565252504233,0.14667063536952574,0.003255298424046484,-0.0032809322532266353,-0.012813491831300785,Backhand
-0.07165725895742685,0.056861135614817766,-0.08404283467875062,-0.1601956568985864,-0.12008284526392643,-0.029539372793335572,0.06275139871203668,-0.009602770377881813,0.002988419231027361,0.008906898033805179,Backhand
-0.10773026142017128,0.056861135614817766,-0.1500721261707017,-0.18572255154274328,-0.1686727764058366,-0.029539372793335572,0.08040073804365691,-0.005530739555601032,0.005007555319461962,0.004085949269356204,Backhand
-0.155168231857663,-0.11147013084575236,-0.15540615669890895,-0.18572255154274328,-0.17081968548240484,-0.14504428820249202,0.020358633801072015,0.00181283726310357,0.002647578325122586,-0.00395945115480571,Backhand
-0.12827417944230088,0.42755686093021555,-0.14200496107980237,-0.19906959400188562,-0.16491331377474036,-0.12402916391433114,0.08684516442125198,0.0004449930386617806,-0.0007820148468017658,-0.0012143913772888408,Backhand
0.03497164321383085,0.8187110010751103,-0.10878663728706484,-0.19906959400188562,-0.14044825387494883,0.10796168964616452,0.27411698467930473,0.0075266784783452724,-0.0039761933512054495,-0.001469958339817824,Backhand
0.04160210941186374,0.8187110010751103,-0.07037491566758669,-0.14583342117326303,-0.11839166648481768,0.08306799342324549,0.258709074109675,0.006463104438036676,-0.0021425752551294955,-0.0004423432978801518,Backhand
-0.08630809445076236,0.027988462755112974,-0.1019322140499622,-0.1592741843559829,-0.12754191717886423,-0.05489601340809287,0.05321379858138594,-0.0007395526440814137,0.0009167437935248012,0.0005638257083483007,Backhand
-0.08291715340721276,0.027988462755112974,-0.0919237489687443,-0.1592741843559829,-0.11207449171968145,-0.06077638039735363,0.04689516771140496,-0.001502258638851344,-0.0038716920283622985,-0.00040475664660334567,Backhand
2.4420499644215e-05,0.42315618947921385,-0.07257420033702211,-0.1193552873147363,-0.10217205552727023,0.050442687383518266,0.15287934304351772,0.0059433702882379265,0.00328257055906579,0.00214760920894332,Backhand
0.020243310010558277,0.42315618947921385,-0.06111057768189067,-0.1430357144491436,-0.08908741385824114,0.11995747253484038,0.15554661675429696,4.911647038534994e-05,0.0052158432272262824,-1.2138654245058333e-05,Backhand
0.0992466188304,0.8126138368710416,-0.02429269834903939,-0.1430357144491436,-0.08310842793025006,0.1824150022592844,0.26917450158299844,-0.017892996176611626,0.015813177174422897,-0.009876045834273086,Backhand
0.2727949487816406,0.9464034080607137,0.15410588779713982,-0.1493814143941634,-0.0749605687858127,0.6303185324765501,0.37201507453220517,-0.005275203437544404,0.014131620065309108,-0.0031469110692851137,Backhand
0.11373927975076584,0.9464034080607137,-0.035317468261218135,-0.19822925386149767,-0.14127547990769085,0.15394686773304359,0.3618999293045926,0.008949967161752281,-0.003793916308321068,0.0001450359295122361,Backhand
-0.11904213494087149,0.08376804382652527,-0.16523145640746267,-0.19822925386149767,-0.17593764289950253,-0.0700795587107173,0.08895245314115291,0.0017637964263558384,0.0002055332264862912,-0.006505049126222726,Backhand
-0.16505653893105912,-0.13790102665654627,-0.16523145640746267,-0.1846158185447736,-0.17340605508927476,-0.15888862324534475,0.009111269003621044,-0.0004080344038084165,0.00021255002543329673,-0.002547532443655652,Backhand
-0.07986803625831757,0.11630013123049064,-0.13727287621273454,-0.17811550973428245,-0.15943393805212822,0.0010712269876252886,0.09675963176624404,-0.0005613963711075483,-0.0019314617970958396,0.004967211469309405,Backhand
0.013480741959294119,0.2517778412849562,0.02199163680776483,-0.14598946208221802,-0.0695390609171164,0.06786422810377729,0.09995655929631136,0.006417632501106706,-0.0007629083069041393,-0.00278429150721058,Backhand
0.03374386148254277,0.2517778412849562,0.020677527649306374,-0.14598946208221802,-0.021957617187489134,0.08911337627853946,0.09705377090309845,0.004267849977128206,-0.0013346301703713813,-0.009084484108258037,Backhand
-0.015057987820819043,0.1725086280845381,-0.014268947244149835,-0.16114015341566362,-0.10157545126500954,0.05164661939356574,0.09763018221849482,-0.0012843323075212507,-0.002608645038213578,-0.0011533612343482668,Backhand
-0.04375583284091869,0.3395598980874104,-0.09019798303131468,-0.2079306265731666,-0.14742500362620933,-0.005257613941642877,0.14554564085590316,0.005080483511555937,-0.005314309549052263,0.004661251145880666,Backhand
-0.005798894688314558,0.3395598980874104,-0.032291881542281686,-0.2079306265731666,-0.14901380982337958,0.055076725444007456,0.16368496414824774,-0.00046577654872090204,0.0020124534373171655,0.0004986323146149462,Backhand
-0.06371987333095024,0.3284430142964394,-0.10182911867776026,-0.1979734718695704,-0.16610054964919124,0.01171166375421442,0.12647494738160417,-0.0022166528063826342,0.007396135502960532,-0.005254982714541257,Backhand
-0.06924635585668422,0.262290087602821,-0.12055168124334276,-0.1970240194734782,-0.16503819086354615,-0.04330157520012243,0.12584421662192477,0.0007233083373866868,-0.005616510204970832,0.009171347832307218,Backhand
0.05213841544256051,0.43673392199619393,0.004660112156438188,-0.1735063667139694,-0.1322078635661473,0.2100388567658057,0.19121076864867667,-0.011933317275717857,-0.0029038049378432365,-0.0034218232030980324,Backhand
0.0033198485836923625,0.43673392199619393,-0.06853887373763728,-0.16785045749260427,-0.14539406511171654,0.07741758411430183,0.18845280297215034,-0.0022403209391050004,0.002403591855429104,-0.010204914538422602,Backhand
-0.11317514232149377,0.003812360248687999,-0.12370014630217313,-0.16765155824669523,-0.14156824906712825,-0.09927447645278685,0.0430161313348766,0.007002971876878298,0.001030753821600222,0.0036499022408388484,Backhand
-0.11959041370156039,0.04226192251311617,-0.12586173690195612,-0.18921184749557463,-0.14423268118013333,-0.10506991700601183,0.04833557277523786,-4.083580989390345e-05,0.0013671955065801705,0.0011390400340314858,Backhand
-0.0248433241121583,0.2586799018055296,-0.05343192893070757,-0.18921184749557463,-0.14412936313109442,0.0888916218395117,0.13172006947459747,0.001052957221399984,0.0020758092245087003,-0.003347849671728918,Backhand
0.02653771899139044,0.48544163870724616,-0.02805453408101368,-0.21652956790651845,-0.14446188762571222,0.13070598624436897,0.2074933320729296,0.024640757360961295,-0.016893563495017618,-0.049321236165706064,Serve
-0.03284232327377617,0.44761946945259856,-0.09858019582218232,-0.18256545957986678,-0.14865744838041392,0.05327877583737009,0.1552325890145755,0.00546796672604979,0.010594376890454449,-0.02020716007496231,Serve
-0.11389473671618683,-0.03421901800771697,-0.11429426163072579,-0.18256545957986678,-0.15104150141986034,-0.07817628284421901,0.0423675560616303,-0.009649405964650203,0.0005324190580286118,0.008745293258456502,Serve
-0.08569767123913652,-0.014742343914450527,-0.08175384590098506,-0.15726283514418438,-0.11174984572624454,-0.05452817423951761,0.039546024663871075,-0.0033978022942319427,1.0271035134796769e-05,-0.002610917734913538,Serve
-0.07315797446479082,0.08850732450607669,-0.08168015717369807,-0.15726283514418438,-0.12239223883306258,-0.029114901138519632,0.05861909714736142,0.015593794385902584,-0.006880453595425928,-0.006728987988783053,Serve
-0.0368535754235633,0.16608944441413423,-0.04972823711624896,-0.18569863166126252,-0.13672714987262166,0.07924666638536751,0.10952181609183981,0.017113278470002123,-0.011348937610629946,0.002089337500045075,Serve
0.0038250667854686214,0.16608944441413423,0.010241163864886105,-0.18569863166126252,-0.07749501304236997,0.08934086516665996,0.10681705936540438,-0.015588929035235184,0.018504430861212298,0.02722035038657486,Serve
0.009051895643826895,0.2136883503790474,0.0022310189633643245,-0.12965586491145467,-0.07683840078339799,0.07413938458222177,0.0915049540980597,-0.004505476780235767,0.009272845104802396,0.027222125900443636,Serve
0.026530232897981204,0.2136883503790474,0.01552375595704657,-0.12965586491145467,-0.059076523108164004,0.08505596861217027,0.09609219684471237,0.015575969246216115,-0.012317055874504145,0.017556434195023028,Serve
0.06535809977675042,0.20259902334979524,0.04422818194431062,-0.017824836658634366,0.014051062859589195,0.10261976250367516,0.06557779978860472,0.019795019231270992,0.01772533436538651,0.029658360746689132,Serve
0.08703419954562766,0.30472030774960474,0.048726274355254534,-0.011919947492193772,0.02848816861153542,0.15888521877872633,0.08602583928467401,0.004849986472632734,0.005828979880083347,0.005784252678509796,Serve
0.11735030968012478,0.3075186091575067,0.07266510407301814,-0.011919947492193772,0.03539965413232975,0.19692273162861623,0.09966841827063667,-0.00863044378254562,-0.020908852439373737,-0.014782010237686329,Serve
0.1570061501537005,0.3075186091575067,0.16068513766589765,-0.0010209568593762095,0.11976919915826804,0.2104933891314766,0.07612802304398322,-0.00686177924321964,0.018861766248475756,-0.041413650349481024,Serve
0.2326061397612592,0.577981127808162,0.17821261910707753,0.10641659661981052,0.1507099454850838,0.24374841541856826,0.12990823729878362,-0.014979031721130012,0.026920489088166504,-0.004599380918079987,Serve
0.1881974023676606,0.577981127808162,0.13893795876544943,-0.021610194924961475,0.10721401099550186,0.22901889996827005,0.15933685779553172,-0.034137530124746254,0.0026473968746140606,0.021748572275042538,Serve
0.039327500626301186,0.2293032508430419,0.05121625827158802,-0.16339415500938242,-0.07698348262334158,0.12752117597385415,0.11985395161454739,-0.02259855599189177,0.0048757508797571064,-0.011652533157728606,Serve
-0.07629020140076223,0.2279877428623825,-0.12852241727806393,-0.16339415500938242,-0.14998145756975279,-0.07781561435107455,0.11625691738431604,0.008545942827127872,-0.0032478289827704366,-0.001991755228955294,Serve
-0.09864693450763126,0.05179721046931102,-0.11217665903817257,-0.1584655889693594,-0.14531209635286518,-0.06667064414036093,0.052912843614412744,-0.007714430085383354,0.0003580223238095672,-0.007540541176684194,Serve
0.004186969237836159,0.2113186545733867,-0.03469980357656198,-0.11161155107048625,-0.07965679343823695,0.08430004409271107,0.09951606796749199,0.014245189168490473,-0.03214542149472981,-0.020954385550227002,Serve
0.006107619361860557,0.2113186545733867,-0.03721328039036395,-0.10834261517501484,-0.05821941168732006,0.08430004409271107,0.09589287165152378,0.01563203118089587,-0.02760147540597245,-0.01591712709050625,Serve
-0.06062486432314419,0.09565934164701456,-0.06546913588872896,-0.1445110456946118,-0.10280478638809068,-0.037597734293793275,0.05535783923661696,-0.010789099838118989,0.013168770203366861,0.001932576569030055,Serve
-0.09747607181647854,0.09565934164701456,-0.11144806290373013,-0.17436601397698692,-0.14620274404833394,-0.06913091268368647,0.06539246950262606,-0.0059884224692359515,0.010183767748530945,0.000798862518509845,Serve
-0.15295872300188398,-0.044632011179835354,-0.17031277126726718,-0.18791558180708545,-0.18119630740488343,-0.14621345739266953,0.04048354672127933,-0.002282751892693343,-0.006537266368977711,-0.005305663329549118,Serve
-0.16950077413323822,-0.053189560046734,-0.17993816760840076,-0.20023859570832653,-0.18561959898634867,-0.1677070727174103,0.030420392985653483,0.0034563108133152053,-0.011746899323072267,-0.004813130244845512,Serve
-0.12983478553502373,-0.03664236936587683,-0.13981955917401714,-0.20023859570832653,-0.17082510074021984,-0.08396766600244425,0.04912044807314035,0.011004191817250092,-0.007770534164272242,-0.0007167615576181552,Serve
-0.1023273319894865,0.02981348493697769,-0.124328698620016,-0.1886863201421312,-0.14822723730219808,-0.050760020485125144,0.06440830176933968,0.005083835284225643,-0.0004754164633341187,0.008820041646249582,Serve
-0.01559907100084839,0.4694537941883413,-0.07108757219238561,-0.1886863201421312,-0.14822723730219808,0.023770914442419407,0.17480907845173996,0.001821121048182262,-0.002214841286186141,0.004501953014638267,Serve
0.04646324024330692,0.4694537941883413,-0.0260849194473111,-0.10705920204120696,-0.07380918400417012,0.14336210919358672,0.1565358457961407,0.005819503281731167,-0.011159782543312765,6.481743371113957e-05,Serve
-0.04031504922154389,0.18157505405120197,-0.060368546432551795,-0.17680836742959635,-0.08954923062659079,-0.021202018536850466,0.09586026579007362,-0.006369736594613634,0.0035654574953950845,0.004900681874249128,Serve
-0.07377289565216347,0.5592414597546641,-0.08941613954200077,-0.17680836742959635,-0.12566846398879242,-0.054887488949583514,0.10949152596076776,-0.01876548291696235,0.003876184794120478,0.0024481343510560816,Serve
0.1071856419867452,0.8302755260141683,-0.011857332635870419,-0.17000776007827892,-0.08903424239517327,0.1330034736227056,0.28941366107162975,-0.005258464854676278,0.003608943509403606,-0.0074866492240689645,Serve
0.11597900143964858,0.8302755260141683,0.022817438579129795,-0.1709689605390984,-0.016216910522563577,0.08906606820458456,0.2711499951264779,0.0037071102987974976,0.0015852163936942718,0.0009714123988524044,Serve
0.02798335677348155,0.4818011361593919,-0.0024323138743079465,-0.1709689605390984,-0.07772652259621324,0.04651774448115305,0.1601306830644206,-0.0033358380370773237,-0.0007003524755127852,0.015329080825205888,Serve
0.021177663356640102,0.4818011361593919,-0.027749637084723895,-0.13134799216603807,-0.07516295147220566,0.015493651981626964,0.15607227616552935,0.00625132579635829,0.004636170804500571,0.010255926498211913,Serve
-0.0500827423105928,0.013497152288744744,-0.05362666183607041,-0.1090846287199592,-0.0796087138077906,-0.02229140681144726,0.03446108418385114,0.00797487452393397,0.003181370868813244,0.008170291482936586,Serve
-0.03050718832347642,0.09879971275251812,-0.04053417424712801,-0.1090846287199592,-0.07286486614546944,-0.0012636995217629936,0.05457345073709203,0.00025167131004855326,0.019662361207883804,0.0099407018572092,Serve
-0.003108822877930143,0.09879971275251812,-0.014514283833633266,-0.07849777103634244,-0.047057597962993906,0.043601652242349284,0.05347395369723553,-0.004795968209393316,0.016451771768741307,0.010502605434041462,Serve
0.03195828126901866,0.2527761238646135,0.012733060567058606,-0.07849777103634244,-0.022039469969700964,0.06079640782796085,0.07904192724842465,-0.015558848880231383,-0.011373336466960609,0.012310445900075137,Serve
0.0071986933973367685,0.2527761238646135,-0.00909863347156058,-0.12217449454953946,-0.05441692611735871,0.04160706490489741,0.09315213137663968,-0.006867334159091122,-0.015181608269456772,-0.009733332242816676,Serve
-0.09220089833277367,0.04172293298706703,-0.10124886044246528,-0.1707955693832385,-0.14158187189658622,-0.05451772178704013,0.058908747041501425,0.0015498030525632242,-0.0016823664279654658,-0.028809424253646264,Serve
-0.06992266634507217,0.09946355827536708,-0.08847644725787412,-0.1707955693832385,-0.14158187189658622,-0.012440166414184033,0.07860124223874082,0.010479872668162,0.014888101690914469,-0.0215887732291594,Serve
-0.061993888819837126,0.09946355827536708,-0.05813361950318321,-0.19322243116794072,-0.11091626007774182,-0.012440166414184033,0.07780171365445647,0.006892913751304162,0.014171112315263586,-0.010202695674030109,Serve
-0.06341932522227668,0.1679911415676052,-0.06427257644964032,-0.19322243116794072,-0.1388511369097997,-0.012532582171478719,0.0987475640731218,-0.00339226636383681,0.003512550333514797,-0.007144295917125423,Serve
0.04452942576652473,0.42410010408212506,0.012722389707531492,-0.18774764038208017,-0.028327984237804648,0.12950149188940266,0.12795672651064277,-0.00016094469185918124,0.04806610464164986,-0.03811311645992099,Serve
